No	Time[sec]	VOLT[V]	CURR[A]
5132	1057	-0.25	-1.88314e-010
5133	1057	-0.25	-1.8532e-010
5134	1057	-0.25	-1.77266e-010
5135	1058	-0.25	-1.95061e-010
5136	1058	-0.25	-1.46988e-010
5137	1058	-0.25	-1.49645e-010
5138	1058	-0.25	-1.45512e-010
5139	1058	-0.25	-1.47831e-010
5140	1059	-0.25	-1.49265e-010
5141	1059	-0.25	-1.48506e-010
5142	1059	-0.25	-1.54578e-010
5143	1059	-0.25	-2.30146e-010
5144	1059	-0.25	-1.95904e-010
5145	1060	-0.25	-2.7299e-010
5146	1060	-0.25	-1.54283e-010
5147	1060	-0.25	-1.32945e-010
5148	1060	-0.25	-1.27632e-010
5149	1060	-0.25	-1.85025e-010
5150	1061	-0.3	-2.00121e-010
5151	1061	-0.3	-1.93037e-010
5152	1061	-0.3	-1.62675e-010
5153	1061	-0.3	-1.12915e-010
5154	1061	-0.3	-1.05536e-010
5155	1062	-0.3	-1.06042e-010
5156	1062	-0.3	-1.16668e-010
5157	1062	-0.3	-1.29024e-010
5158	1062	-0.3	-1.81061e-010
5159	1062	-0.3	-1.63561e-010
5160	1063	-0.3	-1.69928e-010
5161	1063	-0.3	-1.64446e-010
5162	1063	-0.3	-1.73259e-010
5163	1063	-0.3	-1.32608e-010
5164	1063	-0.3	-1.48717e-010
5165	1064	-0.3	-1.4547e-010
5166	1064	-0.3	-1.47325e-010
5167	1064	-0.3	-1.7735e-010
5168	1064	-0.3	-1.65416e-010
5169	1064	-0.3	-1.68199e-010
5170	1065	-0.3	-1.52386e-010
5171	1065	-0.3	-1.71741e-010
5172	1065	-0.3	-1.62253e-010
5173	1065	-0.3	-1.88187e-010
5174	1066	-0.3	-1.89832e-010
5175	1066	-0.35	-2.11634e-010
5176	1066	-0.35	-2.03621e-010
5177	1066	-0.35	-1.74777e-010
5178	1066	-0.35	-1.67609e-010
5179	1067	-0.35	-1.71362e-010
5180	1067	-0.35	-1.69928e-010
5181	1067	-0.35	-1.61874e-010
5182	1067	-0.35	-1.64573e-010
5183	1067	-0.35	-1.69928e-010
5184	1068	-0.35	-1.62633e-010
5185	1068	-0.35	-1.71446e-010
5186	1068	-0.35	-1.61368e-010
5187	1068	-0.35	-2.47899e-010
5188	1068	-0.35	-2.277e-010
5189	1069	-0.35	-2.03284e-010
5190	1069	-0.35	-2.01893e-010
5191	1069	-0.35	-1.7832e-010
5192	1069	-0.35	-1.73892e-010
5193	1069	-0.35	-1.11734e-010
5194	1070	-0.35	-1.1262e-010
5195	1070	-0.35	-1.15234e-010
5196	1070	-0.35	-1.28096e-010
5197	1070	-0.35	-1.62042e-010
5198	1070	-0.35	-1.78025e-010
5199	1071	-0.35	-1.60103e-010
5200	1071	-0.4	-2.09146e-010
5201	1071	-0.4	-1.50952e-010
5202	1071	-0.4	-1.32102e-010
5203	1072	-0.4	-1.34674e-010
5204	1072	-0.4	-1.33831e-010
5205	1072	-0.4	-1.54368e-010
5206	1072	-0.4	-1.54958e-010
5207	1072	-0.4	-1.39355e-010
5208	1073	-0.4	-1.8182e-010
5209	1073	-0.4	-1.81736e-010
5210	1073	-0.4	-1.7288e-010
5211	1073	-0.4	-1.75115e-010
5212	1073	-0.4	-1.69085e-010
5213	1074	-0.4	-1.68579e-010
5214	1074	-0.4	-1.55801e-010
5215	1074	-0.4	-1.78531e-010
5216	1074	-0.4	-2.01893e-010
5217	1074	-0.4	-1.61241e-010
5218	1075	-0.4	-1.64994e-010
5219	1075	-0.4	-1.71024e-010
5220	1075	-0.4	-1.69759e-010
5221	1075	-0.4	-1.63181e-010
5222	1075	-0.4	-2.3255e-010
5223	1076	-0.4	-2.24875e-010
5224	1076	-0.4	-1.70645e-010
5225	1076	-0.45	-2.41869e-010
5226	1076	-0.45	-1.76253e-010
5227	1076	-0.45	-1.84772e-010
5228	1077	-0.45	-1.82199e-010
5229	1077	-0.45	-1.86332e-010
5230	1077	-0.45	-1.56898e-010
5231	1077	-0.45	-1.47367e-010
5232	1077	-0.45	-1.32692e-010
5233	1078	-0.45	-9.22109e-011
5234	1078	-0.45	-1.94682e-010
5235	1078	-0.45	-1.88651e-010
5236	1078	-0.45	-1.77729e-010
5237	1078	-0.45	-1.0815e-010
5238	1079	-0.45	-1.14686e-010
5239	1079	-0.45	-6.31999e-011
5240	1079	-0.45	-1.44626e-010
5241	1079	-0.45	-1.43277e-010
5242	1080	-0.45	-1.36951e-010
5243	1080	-0.45	-1.57446e-010
5244	1080	-0.45	-1.4412e-010
5245	1080	-0.45	-1.32439e-010
5246	1080	-0.45	-1.66976e-010
5247	1081	-0.45	-1.85446e-010
5248	1081	-0.45	-1.74609e-010
5249	1081	-0.45	-1.71278e-010
5250	1081	-0.5	-1.62169e-010
5251	1081	-0.5	-2.102e-010
5252	1082	-0.5	-2.25887e-010
5253	1082	-0.5	-2.26899e-010
5254	1082	-0.5	-2.32128e-010
5255	1082	-0.5	-1.82073e-010
5256	1082	-0.5	-2.50809e-010
5257	1083	-0.5	-2.54815e-010
5258	1083	-0.5	-2.50851e-010
5259	1083	-0.5	-2.42375e-010
5260	1083	-0.5	-2.63418e-010
5261	1083	-0.5	-1.84139e-010
5262	1084	-0.5	-1.67567e-010
5263	1084	-0.5	-1.66175e-010
5264	1084	-0.5	-1.40831e-010
5265	1084	-0.5	-1.46861e-010
5266	1085	-0.5	-1.96115e-010
5267	1085	-0.5	-1.82452e-010
5268	1085	-0.5	-1.91898e-010
5269	1085	-0.5	-1.74693e-010
5270	1085	-0.5	-1.80513e-010
5271	1086	-0.5	-1.27759e-010
5272	1086	-0.5	-1.36403e-010
5273	1086	-0.5	-9.00604e-011
5274	1086	-0.5	-1.37331e-010
5275	1086	-0.55	-3.15792e-010
5276	1087	-0.55	-2.11043e-010
5277	1087	-0.55	-1.97802e-010
5278	1087	-0.55	-1.94513e-010
5279	1087	-0.55	-2.00459e-010
5280	1087	-0.55	-1.90422e-010
5281	1088	-0.55	-1.6938e-010
5282	1088	-0.55	-1.8941e-010
5283	1088	-0.55	-1.8785e-010
5284	1088	-0.55	-2.22345e-010
5285	1088	-0.55	-1.82368e-010
5286	1089	-0.55	-1.88019e-010
5287	1089	-0.55	-1.84561e-010
5288	1089	-0.55	-1.85446e-010
5289	1089	-0.55	-1.94428e-010
5290	1089	-0.55	-1.86205e-010
5291	1090	-0.55	-1.81525e-010
5292	1090	-0.55	-2.58652e-010
5293	1090	-0.55	-2.5452e-010
5294	1090	-0.55	-2.79358e-010
5295	1090	-0.55	-1.89663e-010
5296	1091	-0.55	-1.87977e-010
5297	1091	-0.55	-1.84392e-010
5298	1091	-0.55	-2.01176e-010
5299	1091	-0.55	-1.70097e-010
5300	1092	-0.6	-2.42628e-010
5301	1092	-0.6	-2.3373e-010
5302	1092	-0.6	-1.61958e-010
5303	1092	-0.6	-1.585e-010
5304	1092	-0.6	-1.39608e-010
5305	1093	-0.6	-1.56982e-010
5306	1093	-0.6	-1.57151e-010
5307	1093	-0.6	-1.68283e-010
5308	1093	-0.6	-1.72669e-010
5309	1093	-0.6	-1.75958e-010
5310	1094	-0.6	-2.0864e-010
5311	1094	-0.6	-2.18296e-010
5312	1094	-0.6	-2.13573e-010
5313	1094	-0.6	-2.19519e-010
5314	1094	-0.6	-2.09905e-010
5315	1095	-0.6	-2.14501e-010
5316	1095	-0.6	-2.20742e-010
5317	1095	-0.6	-2.08218e-010
5318	1095	-0.6	-2.11085e-010
5319	1095	-0.6	-2.14838e-010
5320	1096	-0.6	-2.08133e-010
5321	1096	-0.6	-2.04718e-010
5322	1096	-0.6	-2.0535e-010
5323	1096	-0.6	-2.1273e-010
5324	1096	-0.6	-2.43978e-010
5325	1097	-0.65	-2.64303e-010
5326	1097	-0.65	-2.86526e-010
5327	1097	-0.65	-2.57345e-010
5328	1097	-0.65	-2.68689e-010
5329	1097	-0.65	-2.56249e-010
5330	1098	-0.65	-2.80749e-010
5331	1098	-0.65	-2.11507e-010
5332	1098	-0.65	-2.17453e-010
5333	1098	-0.65	-2.19688e-010
5334	1098	-0.65	-2.69279e-010
5335	1099	-0.65	-2.86906e-010
5336	1099	-0.65	-2.6211e-010
5337	1099	-0.65	-2.73707e-010
5338	1099	-0.65	-2.55869e-010
5339	1100	-0.65	-2.71767e-010
5340	1100	-0.65	-2.06784e-010
5341	1100	-0.65	-2.0982e-010
5342	1100	-0.65	-2.13447e-010
5343	1100	-0.65	-1.99404e-010
5344	1101	-0.65	-1.81651e-010
5345	1101	-0.65	-2.25676e-010
5346	1101	-0.65	-2.20489e-010
5347	1101	-0.65	-1.94302e-010
5348	1101	-0.65	-1.84181e-010
5349	1102	-0.65	-1.84476e-010
5350	1102	-0.7	-2.84418e-010
5351	1102	-0.7	-2.28628e-010
5352	1102	-0.7	-2.30863e-010
5353	1102	-0.7	-2.17031e-010
5354	1103	-0.7	-2.3761e-010
5355	1103	-0.7	-2.30019e-010
5356	1103	-0.7	-2.12308e-010
5357	1103	-0.7	-2.30821e-010
5358	1103	-0.7	-2.22977e-010
5359	1104	-0.7	-2.23483e-010
5360	1104	-0.7	-2.09483e-010
5361	1104	-0.7	-2.02525e-010
5362	1104	-0.7	-2.11887e-010
5363	1104	-0.7	-2.16525e-010
5364	1105	-0.7	-2.27152e-010
5365	1105	-0.7	-2.26477e-010
5366	1105	-0.7	-2.25212e-010
5367	1105	-0.7	-2.21122e-010
5368	1105	-0.7	-2.01977e-010
5369	1106	-0.7	-2.16061e-010
5370	1106	-0.7	-2.20194e-010
5371	1106	-0.7	-2.17664e-010
5372	1106	-0.7	-2.27236e-010
5373	1107	-0.7	-2.17369e-010
5374	1107	-0.7	-2.06784e-010
5375	1107	-0.75	-2.85261e-010
5376	1107	-0.75	-2.30694e-010
5377	1107	-0.75	-2.207e-010
5378	1108	-0.75	-2.23188e-010
5379	1108	-0.75	-2.29345e-010
5380	1108	-0.75	-2.06615e-010
5381	1108	-0.75	-2.20405e-010
5382	1108	-0.75	-2.34236e-010
5383	1109	-0.75	-2.29893e-010
5384	1109	-0.75	-2.09272e-010
5385	1109	-0.75	-2.22598e-010
5386	1109	-0.75	-2.24369e-010
5387	1109	-0.75	-2.43176e-010
5388	1110	-0.75	-2.10706e-010
5389	1110	-0.75	-2.13953e-010
5390	1110	-0.75	-2.5414e-010
5391	1110	-0.75	-2.30188e-010
5392	1110	-0.75	-2.39128e-010
5393	1111	-0.75	-2.45243e-010
5394	1111	-0.75	-2.29092e-010
5395	1111	-0.75	-2.23905e-010
5396	1111	-0.75	-2.28333e-010
5397	1112	-0.75	-2.19013e-010
5398	1112	-0.75	-2.25507e-010
5399	1112	-0.75	-2.50261e-010
5400	1112	-0.8	-2.78641e-010
5401	1112	-0.8	-2.65315e-010
5402	1113	-0.8	-2.36724e-010
5403	1113	-0.8	-2.37947e-010
5404	1113	-0.8	-2.39255e-010
5405	1113	-0.8	-2.38243e-010
5406	1113	-0.8	-2.31664e-010
5407	1114	-0.8	-2.38959e-010
5408	1114	-0.8	-2.40562e-010
5409	1114	-0.8	-2.37526e-010
5410	1114	-0.8	-2.36303e-010
5411	1114	-0.8	-2.49502e-010
5412	1115	-0.8	-2.61267e-010
5413	1115	-0.8	-2.47731e-010
5414	1115	-0.8	-2.4305e-010
5415	1115	-0.8	-2.52032e-010
5416	1115	-0.8	-2.60213e-010
5417	1116	-0.8	-2.77207e-010
5418	1116	-0.8	-2.41701e-010
5419	1116	-0.8	-2.47941e-010
5420	1116	-0.8	-2.44652e-010
5421	1116	-0.8	-2.69364e-010
5422	1117	-0.8	-2.52158e-010
5423	1117	-0.8	-2.54056e-010
5424	1117	-0.8	-2.53677e-010
5425	1117	-0.85	-2.87876e-010
5426	1117	-0.85	-2.35755e-010
5427	1118	-0.85	-2.35417e-010
5428	1118	-0.85	-2.2964e-010
5429	1118	-0.85	-2.20995e-010
5430	1118	-0.85	-2.14332e-010
5431	1119	-0.85	-1.99236e-010
5432	1119	-0.85	-1.96917e-010
5433	1119	-0.85	-2.82352e-010
5434	1119	-0.85	-2.55195e-010
5435	1119	-0.85	-2.69701e-010
5436	1120	-0.85	-2.66707e-010
5437	1120	-0.85	-2.57514e-010
5438	1120	-0.85	-2.3411e-010
5439	1120	-0.85	-2.60635e-010
5440	1120	-0.85	-2.40731e-010
5441	1121	-0.85	-2.63291e-010
5442	1121	-0.85	-2.61815e-010
5443	1121	-0.85	-2.03115e-010
5444	1121	-0.85	-2.38158e-010
5445	1121	-0.85	-2.21375e-010
5446	1122	-0.85	-2.39423e-010
5447	1122	-0.85	-2.15935e-010
5448	1122	-0.85	-2.49881e-010
5449	1122	-0.85	-2.49966e-010
5450	1122	-0.9	-2.90153e-010
5451	1123	-0.9	-2.58189e-010
5452	1123	-0.9	-2.76574e-010
5453	1123	-0.9	-2.47941e-010
5454	1123	-0.9	-2.77966e-010
5455	1123	-0.9	-2.44821e-010
5456	1124	-0.9	-2.50261e-010
5457	1124	-0.9	-2.32339e-010
5458	1124	-0.9	-2.59243e-010
5459	1124	-0.9	-2.58189e-010
5460	1124	-0.9	-2.64092e-010
5461	1125	-0.9	-2.56713e-010
5462	1125	-0.9	-2.61815e-010
5463	1125	-0.9	-2.60719e-010
5464	1125	-0.9	-2.57725e-010
5465	1125	-0.9	-2.62743e-010
5466	1126	-0.9	-2.52622e-010
5467	1126	-0.9	-2.7493e-010
5468	1126	-0.9	-2.36092e-010
5469	1126	-0.9	-2.52201e-010
5470	1127	-0.9	-2.97322e-010
5471	1127	-0.9	-2.6308e-010
5472	1127	-0.9	-2.78683e-010
5473	1127	-0.9	-2.96689e-010
5474	1127	-0.9	-2.89858e-010
5475	1128	-0.95	-3.55431e-010
5476	1128	-0.95	-3.09635e-010
5477	1128	-0.95	-2.97111e-010
5478	1128	-0.95	-3.07274e-010
5479	1128	-0.95	-3.15202e-010
5480	1129	-0.95	-3.25617e-010
5481	1129	-0.95	-2.91966e-010
5482	1129	-0.95	-3.02298e-010
5483	1129	-0.95	-3.35907e-010
5484	1129	-0.95	-3.00063e-010
5485	1130	-0.95	-3.02467e-010
5486	1130	-0.95	-3.29244e-010
5487	1130	-0.95	-3.28696e-010
5488	1130	-0.95	-3.15539e-010
5489	1130	-0.95	-3.57835e-010
5490	1131	-0.95	-3.39323e-010
5491	1131	-0.95	-3.28485e-010
5492	1131	-0.95	-3.30467e-010
5493	1131	-0.95	-3.35485e-010
5494	1131	-0.95	-3.57751e-010
5495	1132	-0.95	-3.68335e-010
5496	1132	-0.95	-3.6395e-010
5497	1132	-0.95	-4.26529e-010
5498	1132	-0.95	-4.09872e-010
5499	1132	-0.95	-4.16113e-010
5500	1133	-1	-5.49622e-010
5501	1133	-1	-5.36296e-010
5502	1133	-1	-5.56326e-010
5503	1133	-1	-4.71018e-010
5504	1134	-1	-4.85608e-010
5505	1134	-1	-5.48061e-010
5506	1134	-1	-6.59093e-010
5507	1134	-1	-6.13719e-010
5508	1134	-1	-6.19707e-010
5509	1135	-1	-6.34129e-010
5510	1135	-1	-6.43069e-010
5511	1135	-1	-7.59203e-010
5512	1135	-1	-5.89724e-010
5513	1135	-1	-3.63401e-010
5514	1136	-1	-4.17923e-009
5515	1136	-1	-3.43633e-009
5516	1136	-1	-4.46665e-009
5517	1136	-1	-4.4174e-009
5518	1136	-1	-4.64912e-009
5519	1137	-1	-4.30047e-009
5520	1137	-1	-3.71452e-009
5521	1137	-1	-4.43389e-009
5522	1137	-1	-5.16009e-009
5523	1137	-1	-4.38404e-009
5524	1138	-1	-3.97298e-009
5525	1138	-1.05	-3.46568e-009
5526	1138	-1.05	-3.54331e-009
5527	1138	-1.05	-3.78069e-009
5528	1138	-1.05	-3.72916e-009
5529	1139	-1.05	-3.07996e-009
5530	1139	-1.05	-2.68301e-009
5531	1139	-1.05	-2.92684e-009
5532	1139	-1.05	-2.82255e-009
5533	1139	-1.05	-2.74458e-009
5534	1140	-1.05	-2.0886e-009
5535	1140	-1.05	-2.30594e-009
5536	1140	-1.05	-2.42637e-009
5537	1140	-1.05	-1.89145e-009
5538	1140	-1.05	-1.74761e-009
5539	1141	-1.05	-1.81584e-009
5540	1141	-1.05	-1.83001e-009
5541	1141	-1.05	-2.01792e-009
5542	1141	-1.05	-1.88344e-009
5543	1142	-1.05	-1.69203e-009
5544	1142	-1.05	-1.86552e-009
5545	1142	-1.05	-2.2006e-009
5546	1142	-1.05	-1.48511e-009
5547	1142	-1.05	-1.87969e-009
5548	1143	-1.05	-1.90651e-009
5549	1143	-1.05	-1.84726e-009
5550	1143	-1.1	-1.98785e-009
5551	1143	-1.1	-1.87606e-009
5552	1143	-1.1	-1.77612e-009
5553	1144	-1.1	-1.61301e-009
5554	1144	-1.1	-1.97495e-009
5555	1144	-1.1	-1.75128e-009
5556	1144	-1.1	-2.05279e-009
5557	1144	-1.1	-2.04478e-009
5558	1145	-1.1	-2.88218e-009
5559	1145	-1.1	-2.63494e-009
5560	1145	-1.1	-2.78646e-009
5561	1145	-1.1	-3.74817e-009
5562	1145	-1.1	-3.14498e-009
5563	1146	-1.1	-3.49284e-009
5564	1146	-1.1	-4.64212e-009
5565	1146	-1.1	-4.77719e-009
5566	1146	-1.1	-5.53375e-009
5567	1146	-1.1	-5.39105e-009
5568	1147	-1.1	-4.42466e-009
5569	1147	-1.1	-6.32262e-009
5570	1147	-1.1	-4.69741e-009
5571	1147	-1.1	-6.07812e-009
5572	1147	-1.1	-5.63433e-009
5573	1148	-1.1	-6.56939e-009
5574	1148	-1.1	-5.02127e-009
5575	1148	-1.15	-5.72284e-009
5576	1148	-1.15	-6.22297e-009
5577	1149	-1.15	-6.18304e-009
5578	1149	-1.15	-5.98716e-009
5579	1149	-1.15	-6.88688e-009
5580	1149	-1.15	-6.82502e-009
5581	1149	-1.15	-8.93278e-009
5582	1150	-1.15	-9.84663e-009
5583	1150	-1.15	-0.000234188
5584	1150	-1.15	-0.000307974
5585	1150	-1.15	-0.000324662
5586	1150	-1.15	-0.000330058
5587	1151	-1.15	-0.000338763
5588	1151	-1.15	-0.000354416
5589	1151	-1.15	-0.000356421
5590	1151	-1.15	-0.000383704
5591	1151	-1.15	-0.000395958
5592	1152	-1.15	-0.000400659
5593	1152	-1.15	-0.000410416
5594	1152	-1.15	-0.000414878
5595	1152	-1.15	-0.000417987
5596	1152	-1.15	-0.000420743
5597	1153	-1.15	-0.000419868
5598	1153	-1.15	-0.000420455
5599	1153	-1.15	-0.000421754
5600	1153	-1.2	-0.00043917
5601	1153	-1.2	-0.000448572
5602	1154	-1.2	-0.000452183
5603	1154	-1.2	-0.000458839
5604	1154	-1.2	-0.000459644
5605	1154	-1.2	-0.000462568
5606	1154	-1.2	-0.00046471
5607	1155	-1.2	-0.000470742
5608	1155	-1.2	-0.000472343
5609	1155	-1.2	-0.000468547
5610	1155	-1.2	-0.000462611
5611	1155	-1.2	-0.000470109
5612	1156	-1.2	-0.000470673
5613	1156	-1.2	-0.000470233
5614	1156	-1.2	-0.000470012
5615	1156	-1.2	-0.000467512
5616	1156	-1.2	-0.000464629
5617	1157	-1.2	-0.000463846
5618	1157	-1.2	-0.000472367
5619	1157	-1.2	-0.000465967
5620	1157	-1.2	-0.000454286
5621	1157	-1.2	-0.00045125
5622	1158	-1.2	-0.000446257
5623	1158	-1.2	-0.000449459
5624	1158	-1.2	-0.000419821
5625	1158	-1.25	-0.000471209
5626	1159	-1.25	-0.00047235
5627	1159	-1.25	-0.00047927
5628	1159	-1.25	-0.000483863
5629	1159	-1.25	-0.000470002
5630	1159	-1.25	-0.000471435
5631	1160	-1.25	-0.000479082
5632	1160	-1.25	-0.000484293
5633	1160	-1.25	-0.0004922
5634	1160	-1.25	-0.000492605
5635	1160	-1.25	-0.00049094
5636	1161	-1.25	-0.000491477
5637	1161	-1.25	-0.000492432
5638	1161	-1.25	-0.000494939
5639	1161	-1.25	-0.000494028
5640	1161	-1.25	-0.000494793
5641	1162	-1.25	-0.000495522
5642	1162	-1.25	-0.000496304
5643	1162	-1.25	-0.00049501
5644	1162	-1.25	-0.000503517
5645	1162	-1.25	-0.000504829
5646	1163	-1.25	-0.000495343
5647	1163	-1.25	-0.000508608
5648	1163	-1.25	-0.000512312
5649	1163	-1.25	-0.000513529
5650	1163	-1.3	-0.000536178
5651	1164	-1.3	-0.000532767
5652	1164	-1.3	-0.000535245
5653	1164	-1.3	-0.000534376
5654	1164	-1.3	-0.000534492
5655	1164	-1.3	-0.000538428
5656	1165	-1.3	-0.000539321
5657	1165	-1.3	-0.000538958
5658	1165	-1.3	-0.000538809
5659	1165	-1.3	-0.000538295
5660	1165	-1.3	-0.000536905
5661	1166	-1.3	-0.00053632
5662	1166	-1.3	-0.00053303
5663	1166	-1.3	-0.000516928
5664	1166	-1.3	-0.000521465
5665	1167	-1.3	-0.000526804
5666	1167	-1.3	-0.0005199
5667	1167	-1.3	-0.00052002
5668	1167	-1.3	-0.000523313
5669	1167	-1.3	-0.000524817
5670	1168	-1.3	-0.000513962
5671	1168	-1.3	-0.00051887
5672	1168	-1.3	-0.000513577
5673	1168	-1.3	-0.000514397
5674	1168	-1.3	-0.000524712
5675	1169	-1.35	-0.000544022
5676	1169	-1.35	-0.000541611
5677	1169	-1.35	-0.000524433
5678	1169	-1.35	-0.00052583
5679	1169	-1.35	-0.000528689
5680	1170	-1.35	-0.000526506
5681	1170	-1.35	-0.000524489
5682	1170	-1.35	-0.000533614
5683	1170	-1.35	-0.000531821
5684	1170	-1.35	-0.000543032
5685	1171	-1.35	-0.000544098
5686	1171	-1.35	-0.000544933
5687	1171	-1.35	-0.000547134
5688	1171	-1.35	-0.000535269
5689	1171	-1.35	-0.000543668
5690	1172	-1.35	-0.000538634
5691	1172	-1.35	-0.000538716
5692	1172	-1.35	-0.000548803
5693	1172	-1.35	-0.000547951
5694	1172	-1.35	-0.000546091
5695	1173	-1.35	-0.000548235
5696	1173	-1.35	-0.000550332
5697	1173	-1.35	-0.000542317
5698	1173	-1.35	-0.000536274
5699	1173	-1.35	-0.00054278
5700	1174	-1.4	-0.000552929
5701	1174	-1.4	-0.000549264
5702	1174	-1.4	-0.000553596
5703	1174	-1.4	-0.00054736
5704	1175	-1.4	-0.000543021
5705	1175	-1.4	-0.000547989
5706	1175	-1.4	-0.000543738
5707	1175	-1.4	-0.000570587
5708	1175	-1.4	-0.000576042
5709	1176	-1.4	-0.000572661
5710	1176	-1.4	-0.000572163
5711	1176	-1.4	-0.000567436
5712	1176	-1.4	-0.000564975
5713	1176	-1.4	-0.000564385
5714	1177	-1.4	-0.000558821
5715	1177	-1.4	-0.000547837
5716	1177	-1.4	-0.000535425
5717	1177	-1.4	-0.000542742
5718	1177	-1.4	-0.000554831
5719	1178	-1.4	-0.000556015
5720	1178	-1.4	-0.00055419
5721	1178	-1.4	-0.00054688
5722	1178	-1.4	-0.000541535
5723	1178	-1.4	-0.000533878
5724	1179	-1.4	-0.000529152
5725	1179	-1.45	-0.000556831
5726	1179	-1.45	-0.000560662
5727	1179	-1.45	-0.000553781
5728	1179	-1.45	-0.000558011
5729	1180	-1.45	-0.000553511
5730	1180	-1.45	-0.000543261
5731	1180	-1.45	-0.000537143
5732	1180	-1.45	-0.000542725
5733	1181	-1.45	-0.000538692
5734	1181	-1.45	-0.000546705
5735	1181	-1.45	-0.000534913
5736	1181	-1.45	-0.000531532
5737	1181	-1.45	-0.000526221
5738	1182	-1.45	-0.000522771
5739	1182	-1.45	-0.000527159
5740	1182	-1.45	-0.000506126
5741	1182	-1.45	-0.000500105
5742	1182	-1.45	-0.000495693
5743	1183	-1.45	-0.000515129
5744	1183	-1.45	-0.000512209
5745	1183	-1.45	-0.000509799
5746	1183	-1.45	-0.000475587
5747	1183	-1.45	-0.000496854
5748	1184	-1.45	-0.000496729
5749	1184	-1.45	-0.000503759
5750	1184	-1.5	-0.000522162
5751	1184	-1.5	-0.000516083
5752	1184	-1.5	-0.000508143
5753	1185	-1.5	-0.000501043
5754	1185	-1.5	-0.000507533
5755	1185	-1.5	-0.000487017
5756	1185	-1.5	-0.000522391
5757	1185	-1.5	-0.000511791
5758	1186	-1.5	-0.000509517
5759	1186	-1.5	-0.000515132
5760	1186	-1.5	-0.000511509
5761	1186	-1.5	-0.000541406
5762	1186	-1.5	-0.000544556
5763	1187	-1.5	-0.000566235
5764	1187	-1.5	-0.000566652
5765	1187	-1.5	-0.000567028
5766	1187	-1.5	-0.000567288
5767	1188	-1.5	-0.000561167
5768	1188	-1.5	-0.000556902
5769	1188	-1.5	-0.000561137
5770	1188	-1.5	-0.000565208
5771	1188	-1.5	-0.000572563
5772	1189	-1.5	-0.00057741
5773	1189	-1.5	-0.000577985
5774	1189	-1.5	-0.000582339
5775	1189	-1.55	-0.000598983
5776	1189	-1.55	-0.000592456
5777	1190	-1.55	-0.000581991
5778	1190	-1.55	-0.000575723
5779	1190	-1.55	-0.00057784
5780	1190	-1.55	-0.000560484
5781	1190	-1.55	-0.000562777
5782	1191	-1.55	-0.000536295
5783	1191	-1.55	-0.000528738
5784	1191	-1.55	-0.000587136
5785	1191	-1.55	-0.000586831
5786	1191	-1.55	-0.000586714
5787	1192	-1.55	-0.000566045
5788	1192	-1.55	-0.000566432
5789	1192	-1.55	-0.000542088
5790	1192	-1.55	-0.000510098
5791	1192	-1.55	-0.000536838
5792	1193	-1.55	-0.000508926
5793	1193	-1.55	-0.000552022
5794	1193	-1.55	-0.0005528
5795	1193	-1.55	-0.000550821
5796	1194	-1.55	-0.000553645
5797	1194	-1.55	-0.000546374
5798	1194	-1.55	-0.000541082
5799	1194	-1.55	-0.000506796
5800	1194	-1.6	-0.000603975
5801	1195	-1.6	-0.00059824
5802	1195	-1.6	-0.000596684
5803	1195	-1.6	-0.000598494
5804	1195	-1.6	-0.000593746
5805	1195	-1.6	-0.000598961
5806	1196	-1.6	-0.000580268
5807	1196	-1.6	-0.00058453
5808	1196	-1.6	-0.000591491
5809	1196	-1.6	-0.000590744
5810	1196	-1.6	-0.000588684
5811	1197	-1.6	-0.00058876
5812	1197	-1.6	-0.000586696
5813	1197	-1.6	-0.000596193
5814	1197	-1.6	-0.000591736
5815	1197	-1.6	-0.000587161
5816	1198	-1.6	-0.000587109
5817	1198	-1.6	-0.000577406
5818	1198	-1.6	-0.000604988
5819	1198	-1.6	-0.000621061
5820	1198	-1.6	-0.000623352
5821	1199	-1.6	-0.000628898
5822	1199	-1.6	-0.00062642
5823	1199	-1.6	-0.000622349
5824	1199	-1.6	-0.000614203
5825	1200	-1.65	-0.00062454
5826	1200	-1.65	-0.000618388
5827	1200	-1.65	-0.000625136
5828	1200	-1.65	-0.000648372
5829	1200	-1.65	-0.00065401
5830	1201	-1.65	-0.000654321
5831	1201	-1.65	-0.000664533
5832	1201	-1.65	-0.000663878
5833	1201	-1.65	-0.000662935
5834	1201	-1.65	-0.000664325
5835	1202	-1.65	-0.000661923
5836	1202	-1.65	-0.000660921
5837	1202	-1.65	-0.00066194
5838	1202	-1.65	-0.000671051
5839	1202	-1.65	-0.000679709
5840	1203	-1.65	-0.000677494
5841	1203	-1.65	-0.000689096
5842	1203	-1.65	-0.000691662
5843	1203	-1.65	-0.000688393
5844	1203	-1.65	-0.000684715
5845	1204	-1.65	-0.000680534
5846	1204	-1.65	-0.000678793
5847	1204	-1.65	-0.000677766
5848	1204	-1.65	-0.000673418
5849	1204	-1.65	-0.000667134
5850	1205	-1.7	-0.000680461
5851	1205	-1.7	-0.000686648
5852	1205	-1.7	-0.000686467
5853	1205	-1.7	-0.000679196
5854	1206	-1.7	-0.000677409
5855	1206	-1.7	-0.00067789
5856	1206	-1.7	-0.00067559
5857	1206	-1.7	-0.000674783
5858	1206	-1.7	-0.000672725
5859	1207	-1.7	-0.000672096
5860	1207	-1.7	-0.000656018
