No	Time[sec]	VOLT[V]	CURR[A]
11821	2429	-1.8	-0.000980636
11822	2429	-1.8	-0.00098091
11823	2430	-1.8	-0.000981083
11824	2430	-1.8	-0.000980323
11825	2430	-1.8	-0.000981406
11826	2430	-1.8	-0.000980682
11827	2430	-1.8	-0.000980888
11828	2431	-1.8	-0.000981159
11829	2431	-1.8	-0.000981234
11830	2431	-1.8	-0.000981041
11831	2431	-1.8	-0.000981446
11832	2431	-1.8	-0.00098124
11833	2432	-1.8	-0.000980845
11834	2432	-1.8	-0.000981086
11835	2432	-1.8	-0.000981093
11836	2432	-1.8	-0.000981259
11837	2432	-1.8	-0.000981956
11838	2433	-1.8	-0.000981682
11839	2433	-1.8	-0.000981633
11840	2433	-1.8	-0.000981272
11841	2433	-1.8	-0.000981374
11842	2433	-1.8	-0.000982015
11843	2434	-1.8	-0.000982037
11844	2434	-1.8	-0.000982071
11845	2434	-1.8	-0.000982077
11846	2434	-1.8	-0.000981691
11847	2435	-1.8	-0.000981582
11848	2435	-1.8	-0.00098116
11849	2435	-1.8	-0.000981643
11850	2435	-1.85	-0.00100982
11851	2435	-1.85	-0.00100977
11852	2436	-1.85	-0.0010095
11853	2436	-1.85	-0.00100885
11854	2436	-1.85	-0.00100929
11855	2436	-1.85	-0.00100964
11856	2436	-1.85	-0.00100943
11857	2437	-1.85	-0.00100953
11858	2437	-1.85	-0.00101016
11859	2437	-1.85	-0.00101012
11860	2437	-1.85	-0.00101043
11861	2437	-1.85	-0.00101046
11862	2438	-1.85	-0.00101055
11863	2438	-1.85	-0.00101067
11864	2438	-1.85	-0.00101117
11865	2438	-1.85	-0.00101107
11866	2438	-1.85	-0.00101091
11867	2439	-1.85	-0.00101071
11868	2439	-1.85	-0.00101112
11869	2439	-1.85	-0.00101056
11870	2439	-1.85	-0.00101039
11871	2439	-1.85	-0.00101068
11872	2440	-1.85	-0.0010105
11873	2440	-1.85	-0.00101023
11874	2440	-1.85	-0.00101041
11875	2440	-1.85	-0.00101019
11876	2440	-1.85	-0.00101052
11877	2441	-1.85	-0.00100988
11878	2441	-1.85	-0.0010098
11879	2441	-1.85	-0.00101009
11880	2441	-1.85	-0.00101035
11881	2441	-1.85	-0.00101023
11882	2442	-1.85	-0.00100988
11883	2442	-1.85	-0.00101023
11884	2442	-1.85	-0.00101053
11885	2442	-1.85	-0.00101033
11886	2442	-1.85	-0.00101028
11887	2443	-1.85	-0.00101008
11888	2443	-1.85	-0.00101066
11889	2443	-1.85	-0.00101006
11890	2443	-1.85	-0.00101014
11891	2443	-1.85	-0.00101074
11892	2444	-1.85	-0.00101143
11893	2444	-1.85	-0.00101163
11894	2444	-1.85	-0.00101115
11895	2444	-1.85	-0.00101112
11896	2445	-1.85	-0.00101156
11897	2445	-1.85	-0.0010114
11898	2445	-1.85	-0.00101083
11899	2445	-1.85	-0.00101137
11900	2445	-1.9	-0.00103932
11901	2446	-1.9	-0.00103946
11902	2446	-1.9	-0.00103923
11903	2446	-1.9	-0.00103924
11904	2446	-1.9	-0.00103957
11905	2446	-1.9	-0.00103959
11906	2447	-1.9	-0.00103991
11907	2447	-1.9	-0.00103982
11908	2447	-1.9	-0.00103985
11909	2447	-1.9	-0.00104038
11910	2447	-1.9	-0.00103991
11911	2448	-1.9	-0.00104045
11912	2448	-1.9	-0.00103983
11913	2448	-1.9	-0.00104004
11914	2448	-1.9	-0.00103983
11915	2448	-1.9	-0.00103993
11916	2449	-1.9	-0.00104015
11917	2449	-1.9	-0.0010404
11918	2449	-1.9	-0.00104002
11919	2449	-1.9	-0.00103982
11920	2449	-1.9	-0.00104044
11921	2450	-1.9	-0.00104029
11922	2450	-1.9	-0.00103983
11923	2450	-1.9	-0.00103968
11924	2450	-1.9	-0.00103949
11925	2450	-1.9	-0.00103983
11926	2451	-1.9	-0.00103926
11927	2451	-1.9	-0.00103926
11928	2451	-1.9	-0.0010389
11929	2451	-1.9	-0.00103888
11930	2452	-1.9	-0.00103967
11931	2452	-1.9	-0.00103952
11932	2452	-1.9	-0.00103939
11933	2452	-1.9	-0.00103918
11934	2452	-1.9	-0.00103878
11935	2453	-1.9	-0.00103872
11936	2453	-1.9	-0.0010389
11937	2453	-1.9	-0.00103882
11938	2453	-1.9	-0.00103851
11939	2453	-1.9	-0.00103886
11940	2454	-1.9	-0.00103885
11941	2454	-1.9	-0.00103899
11942	2454	-1.9	-0.00103824
11943	2454	-1.9	-0.00103746
11944	2454	-1.9	-0.00103811
11945	2455	-1.9	-0.00103906
11946	2455	-1.9	-0.00103871
11947	2455	-1.9	-0.00103848
11948	2455	-1.9	-0.00103819
11949	2455	-1.9	-0.00103696
11950	2456	-1.95	-0.00106321
11951	2456	-1.95	-0.00106372
11952	2456	-1.95	-0.00106336
11953	2456	-1.95	-0.00106344
11954	2456	-1.95	-0.00106307
11955	2457	-1.95	-0.00106363
11956	2457	-1.95	-0.00106389
11957	2457	-1.95	-0.00106389
11958	2457	-1.95	-0.00106316
11959	2458	-1.95	-0.00106304
11960	2458	-1.95	-0.00106352
11961	2458	-1.95	-0.00106293
11962	2458	-1.95	-0.00106317
11963	2458	-1.95	-0.00106267
11964	2459	-1.95	-0.00106241
11965	2459	-1.95	-0.00106298
11966	2459	-1.95	-0.00106232
11967	2459	-1.95	-0.00106232
11968	2459	-1.95	-0.00106248
11969	2460	-1.95	-0.00106223
11970	2460	-1.95	-0.00106273
11971	2460	-1.95	-0.00106264
11972	2460	-1.95	-0.00106275
11973	2460	-1.95	-0.00106259
11974	2461	-1.95	-0.00106231
11975	2461	-1.95	-0.00106251
11976	2461	-1.95	-0.0010617
11977	2461	-1.95	-0.00106179
11978	2461	-1.95	-0.00106191
11979	2462	-1.95	-0.00106284
11980	2462	-1.95	-0.00106248
11981	2462	-1.95	-0.00106252
11982	2462	-1.95	-0.00106243
11983	2462	-1.95	-0.00106295
11984	2463	-1.95	-0.0010628
11985	2463	-1.95	-0.00106292
11986	2463	-1.95	-0.00106277
11987	2463	-1.95	-0.00106243
11988	2463	-1.95	-0.00106221
11989	2464	-1.95	-0.0010622
11990	2464	-1.95	-0.00106203
11991	2464	-1.95	-0.00106221
11992	2464	-1.95	-0.00106283
11993	2465	-1.95	-0.00106256
11994	2465	-1.95	-0.00106276
11995	2465	-1.95	-0.00106293
11996	2465	-1.95	-0.00106404
11997	2465	-1.95	-0.00106388
11998	2466	-1.95	-0.00106364
11999	2466	-1.95	-0.00106398
12000	2466	-2	-0.00109203
12001	2466	-2	-0.00109104
12002	2466	-2	-0.00109122
12003	2467	-2	-0.00109204
12004	2467	-2	-0.00109078
12005	2467	-2	-0.00109023
12006	2467	-2	-0.00109126
12007	2467	-2	-0.0010917
12008	2468	-2	-0.00109114
12009	2468	-2	-0.00109103
12010	2468	-2	-0.00109219
12011	2468	-2	-0.00109117
12012	2468	-2	-0.0010917
12013	2469	-2	-0.00109166
12014	2469	-2	-0.00109195
12015	2469	-2	-0.00109274
12016	2469	-2	-0.00109251
12017	2469	-2	-0.00109237
12018	2470	-2	-0.0010927
12019	2470	-2	-0.00109308
12020	2470	-2	-0.00109332
12021	2470	-2	-0.00109292
12022	2471	-2	-0.00109282
12023	2471	-2	-0.00109348
12024	2471	-2	-0.00109375
12025	2471	-2	-0.00109333
12026	2471	-2	-0.00109379
12027	2472	-2	-0.0010937
12028	2472	-2	-0.00109353
12029	2472	-2	-0.00109321
12030	2472	-2	-0.00109284
12031	2472	-2	-0.00109339
12032	2473	-2	-0.00109303
12033	2473	-2	-0.00109331
12034	2473	-2	-0.00109364
12035	2473	-2	-0.0010936
12036	2473	-2	-0.0010932
12037	2474	-2	-0.00109319
12038	2474	-2	-0.00109292
12039	2474	-2	-0.00109348
12040	2474	-2	-0.00109284
12041	2474	-2	-0.00109331
12042	2475	-2	-0.00109391
12043	2475	-2	-0.00109356
12044	2475	-2	-0.00109371
12045	2475	-2	-0.00109312
12046	2475	-2	-0.00109303
12047	2476	-2	-0.00109358
12048	2476	-2	-0.00109344
12049	2476	-2	-0.00109368
12050	2476	-2.05	-0.00112206
12051	2477	-2.05	-0.00112177
12052	2477	-2.05	-0.00112177
12053	2477	-2.05	-0.00112241
12054	2477	-2.05	-0.00112187
12055	2477	-2.05	-0.00112162
12056	2478	-2.05	-0.00112217
12057	2478	-2.05	-0.00112198
12058	2478	-2.05	-0.00112172
12059	2478	-2.05	-0.00112151
12060	2478	-2.05	-0.00112202
12061	2479	-2.05	-0.00112208
12062	2479	-2.05	-0.00112296
12063	2479	-2.05	-0.00112263
12064	2479	-2.05	-0.00112327
12065	2479	-2.05	-0.001123
12066	2480	-2.05	-0.00112338
12067	2480	-2.05	-0.00112272
12068	2480	-2.05	-0.00112321
12069	2480	-2.05	-0.00112251
12070	2480	-2.05	-0.00112268
12071	2481	-2.05	-0.00112276
12072	2481	-2.05	-0.00112344
12073	2481	-2.05	-0.0011225
12074	2481	-2.05	-0.00112307
12075	2481	-2.05	-0.00112264
12076	2482	-2.05	-0.0011237
12077	2482	-2.05	-0.00112306
12078	2482	-2.05	-0.00112325
12079	2482	-2.05	-0.00112422
12080	2483	-2.05	-0.00112313
12081	2483	-2.05	-0.00112244
12082	2483	-2.05	-0.00112163
12083	2483	-2.05	-0.00112218
12084	2483	-2.05	-0.00112131
12085	2484	-2.05	-0.00112215
12086	2484	-2.05	-0.00112161
12087	2484	-2.05	-0.001122
12088	2484	-2.05	-0.00112162
12089	2484	-2.05	-0.00112128
12090	2485	-2.05	-0.00112131
12091	2485	-2.05	-0.00112135
12092	2485	-2.05	-0.00112174
12093	2485	-2.05	-0.00112169
12094	2485	-2.05	-0.00112185
12095	2486	-2.05	-0.00112113
12096	2486	-2.05	-0.00112197
12097	2486	-2.05	-0.00112138
12098	2486	-2.05	-0.00112175
12099	2486	-2.05	-0.00112085
12100	2487	-2.1	-0.00114902
12101	2487	-2.1	-0.00114889
12102	2487	-2.1	-0.00114936
12103	2487	-2.1	-0.00114937
12104	2487	-2.1	-0.00114964
12105	2488	-2.1	-0.00114947
12106	2488	-2.1	-0.00114927
12107	2488	-2.1	-0.00114878
12108	2488	-2.1	-0.00114888
12109	2488	-2.1	-0.00114835
12110	2489	-2.1	-0.0011487
12111	2489	-2.1	-0.0011487
12112	2489	-2.1	-0.00114836
12113	2489	-2.1	-0.00114773
12114	2490	-2.1	-0.00114809
12115	2490	-2.1	-0.00114781
12116	2490	-2.1	-0.0011471
12117	2490	-2.1	-0.00114742
12118	2490	-2.1	-0.00114799
12119	2491	-2.1	-0.00114839
12120	2491	-2.1	-0.00114761
12121	2491	-2.1	-0.00114776
12122	2491	-2.1	-0.00114779
12123	2491	-2.1	-0.00114785
12124	2492	-2.1	-0.00114795
12125	2492	-2.1	-0.00114753
12126	2492	-2.1	-0.00114808
12127	2492	-2.1	-0.00114807
12128	2492	-2.1	-0.00114913
12129	2493	-2.1	-0.00114864
12130	2493	-2.1	-0.00114913
12131	2493	-2.1	-0.00114886
12132	2493	-2.1	-0.00114862
12133	2493	-2.1	-0.00114876
12134	2494	-2.1	-0.00114892
12135	2494	-2.1	-0.00114798
12136	2494	-2.1	-0.00114823
12137	2494	-2.1	-0.00114809
12138	2494	-2.1	-0.00114749
12139	2495	-2.1	-0.00114756
12140	2495	-2.1	-0.00114747
12141	2495	-2.1	-0.00114772
12142	2495	-2.1	-0.00114778
12143	2495	-2.1	-0.00114728
12144	2496	-2.1	-0.00114699
12145	2496	-2.1	-0.00114708
12146	2496	-2.1	-0.00114672
12147	2496	-2.1	-0.00114771
12148	2496	-2.1	-0.00114765
12149	2497	-2.1	-0.0011473
12150	2497	-2.15	-0.00117767
12151	2497	-2.15	-0.00117759
12152	2497	-2.15	-0.00117823
12153	2497	-2.15	-0.00117822
12154	2498	-2.15	-0.00117908
12155	2498	-2.15	-0.0011786
12156	2498	-2.15	-0.00117832
12157	2498	-2.15	-0.00117948
12158	2499	-2.15	-0.00117876
12159	2499	-2.15	-0.00117861
12160	2499	-2.15	-0.0011779
12161	2499	-2.15	-0.00117764
12162	2499	-2.15	-0.00117784
12163	2500	-2.15	-0.00117808
12164	2500	-2.15	-0.00117824
12165	2500	-2.15	-0.00117796
12166	2500	-2.15	-0.00117855
12167	2500	-2.15	-0.0011781
12168	2501	-2.15	-0.00117864
12169	2501	-2.15	-0.00117805
12170	2501	-2.15	-0.00117859
12171	2501	-2.15	-0.00117862
12172	2501	-2.15	-0.00117845
12173	2502	-2.15	-0.00117818
12174	2502	-2.15	-0.00117804
12175	2502	-2.15	-0.00117849
12176	2502	-2.15	-0.00117823
12177	2502	-2.15	-0.0011785
12178	2503	-2.15	-0.00117814
12179	2503	-2.15	-0.00117863
12180	2503	-2.15	-0.00117854
12181	2503	-2.15	-0.00117844
12182	2503	-2.15	-0.00117844
12183	2504	-2.15	-0.00117804
12184	2504	-2.15	-0.00117752
12185	2504	-2.15	-0.00117748
12186	2504	-2.15	-0.00117833
12187	2504	-2.15	-0.00117809
12188	2505	-2.15	-0.0011779
12189	2505	-2.15	-0.00117779
12190	2505	-2.15	-0.00117805
12191	2505	-2.15	-0.00117791
12192	2506	-2.15	-0.00117735
12193	2506	-2.15	-0.00117732
12194	2506	-2.15	-0.00117781
12195	2506	-2.15	-0.0011788
12196	2506	-2.15	-0.00117812
12197	2507	-2.15	-0.00117726
12198	2507	-2.15	-0.00117813
12199	2507	-2.15	-0.00117934
12200	2507	-2.2	-0.00120725
12201	2507	-2.2	-0.00120749
12202	2508	-2.2	-0.00120717
12203	2508	-2.2	-0.00120674
12204	2508	-2.2	-0.00120651
12205	2508	-2.2	-0.00120704
12206	2508	-2.2	-0.00120699
12207	2509	-2.2	-0.00120638
12208	2509	-2.2	-0.00120594
12209	2509	-2.2	-0.00120575
12210	2509	-2.2	-0.00120636
12211	2509	-2.2	-0.00120657
12212	2510	-2.2	-0.00120617
12213	2510	-2.2	-0.00120583
12214	2510	-2.2	-0.0012067
12215	2510	-2.2	-0.00120531
12216	2510	-2.2	-0.00120603
12217	2511	-2.2	-0.00120523
12218	2511	-2.2	-0.00120414
12219	2511	-2.2	-0.00120411
12220	2511	-2.2	-0.00120414
12221	2511	-2.2	-0.00120346
12222	2512	-2.2	-0.00120308
12223	2512	-2.2	-0.00120199
12224	2512	-2.2	-0.00120233
12225	2512	-2.2	-0.00120228
12226	2513	-2.2	-0.00120338
12227	2513	-2.2	-0.0012033
12228	2513	-2.2	-0.00120256
12229	2513	-2.2	-0.0012029
12230	2513	-2.2	-0.00120221
12231	2514	-2.2	-0.00120237
12232	2514	-2.2	-0.00120114
12233	2514	-2.2	-0.00120092
12234	2514	-2.2	-0.0012009
12235	2514	-2.2	-0.00120053
12236	2515	-2.2	-0.00120013
12237	2515	-2.2	-0.00120041
12238	2515	-2.2	-0.00120096
12239	2515	-2.2	-0.00120115
12240	2515	-2.2	-0.00120108
12241	2516	-2.2	-0.0012001
12242	2516	-2.2	-0.00120006
12243	2516	-2.2	-0.00120106
12244	2516	-2.2	-0.00120011
12245	2517	-2.2	-0.00119997
12246	2517	-2.2	-0.0012002
12247	2517	-2.2	-0.00119988
12248	2517	-2.2	-0.0012005
12249	2517	-2.2	-0.00120008
12250	2518	-2.25	-0.0012291
12251	2518	-2.25	-0.00122829
12252	2518	-2.25	-0.00122753
12253	2518	-2.25	-0.00122742
12254	2518	-2.25	-0.00122735
12255	2519	-2.25	-0.00122798
12256	2519	-2.25	-0.00122789
12257	2519	-2.25	-0.00122815
12258	2519	-2.25	-0.00122782
12259	2519	-2.25	-0.00122747
12260	2520	-2.25	-0.00122674
12261	2520	-2.25	-0.00122792
12262	2520	-2.25	-0.00122769
12263	2520	-2.25	-0.00122755
12264	2520	-2.25	-0.00122774
12265	2521	-2.25	-0.00122754
12266	2521	-2.25	-0.00122889
12267	2521	-2.25	-0.00122877
12268	2521	-2.25	-0.00122789
12269	2521	-2.25	-0.0012283
12270	2522	-2.25	-0.00122777
12271	2522	-2.25	-0.00122763
12272	2522	-2.25	-0.00122774
12273	2522	-2.25	-0.00122734
12274	2522	-2.25	-0.0012271
12275	2523	-2.25	-0.00122767
12276	2523	-2.25	-0.00122789
12277	2523	-2.25	-0.00122738
12278	2523	-2.25	-0.00122729
12279	2523	-2.25	-0.00122798
12280	2524	-2.25	-0.0012272
12281	2524	-2.25	-0.00122702
12282	2524	-2.25	-0.00122595
12283	2524	-2.25	-0.00122588
12284	2525	-2.25	-0.00122533
12285	2525	-2.25	-0.00122473
12286	2525	-2.25	-0.00122543
12287	2525	-2.25	-0.00122484
12288	2525	-2.25	-0.00122532
12289	2526	-2.25	-0.00122486
12290	2526	-2.25	-0.0012233
12291	2526	-2.25	-0.00122432
12292	2526	-2.25	-0.00122407
12293	2526	-2.25	-0.00122381
12294	2527	-2.25	-0.00122416
12295	2527	-2.25	-0.00122394
12296	2527	-2.25	-0.00122129
12297	2527	-2.25	-0.00122049
12298	2527	-2.25	-0.00122007
12299	2528	-2.25	-0.00121931
12300	2528	-2.3	-0.00124649
12301	2528	-2.3	-0.0012453
12302	2528	-2.3	-0.00124534
12303	2528	-2.3	-0.00124573
12304	2529	-2.3	-0.00124489
12305	2529	-2.3	-0.00124511
12306	2529	-2.3	-0.00124545
12307	2529	-2.3	-0.00124518
12308	2529	-2.3	-0.00124369
12309	2530	-2.3	-0.0012441
12310	2530	-2.3	-0.00124422
12311	2530	-2.3	-0.00124532
12312	2530	-2.3	-0.00124578
12313	2531	-2.3	-0.00124488
12314	2531	-2.3	-0.00124543
12315	2531	-2.3	-0.00124559
12316	2531	-2.3	-0.0012453
12317	2531	-2.3	-0.00124655
12318	2532	-2.3	-0.00124641
12319	2532	-2.3	-0.0012454
12320	2532	-2.3	-0.00124666
12321	2532	-2.3	-0.00124582
12322	2532	-2.3	-0.00124598
12323	2533	-2.3	-0.00124613
12324	2533	-2.3	-0.00124501
12325	2533	-2.3	-0.00124632
12326	2533	-2.3	-0.00124572
12327	2533	-2.3	-0.00124653
12328	2534	-2.3	-0.00124497
12329	2534	-2.3	-0.00124614
12330	2534	-2.3	-0.0012458
12331	2534	-2.3	-0.00124683
12332	2534	-2.3	-0.0012451
12333	2535	-2.3	-0.00124494
12334	2535	-2.3	-0.00124453
12335	2535	-2.3	-0.00124485
12336	2535	-2.3	-0.00124512
12337	2536	-2.3	-0.00124485
12338	2536	-2.3	-0.00124452
12339	2536	-2.3	-0.00124431
12340	2536	-2.3	-0.00124362
12341	2536	-2.3	-0.00124439
12342	2537	-2.3	-0.00124461
12343	2537	-2.3	-0.00124383
12344	2537	-2.3	-0.00124331
12345	2537	-2.3	-0.00124377
12346	2537	-2.3	-0.0012441
12347	2538	-2.3	-0.00124367
12348	2538	-2.3	-0.00124428
12349	2538	-2.3	-0.0012436
12350	2538	-2.35	-0.0012719
12351	2538	-2.35	-0.0012719
12352	2539	-2.35	-0.00127186
12353	2539	-2.35	-0.00127186
12354	2539	-2.35	-0.00127215
12355	2539	-2.35	-0.00128234
12356	2539	-2.35	-0.00129368
12357	2540	-2.35	-0.00129629
12358	2540	-2.35	-0.00130086
12359	2540	-2.35	-0.00130244
12360	2540	-2.35	-0.00130261
12361	2540	-2.35	-0.00130373
12362	2541	-2.35	-0.00130619
12363	2541	-2.35	-0.00130696
12364	2541	-2.35	-0.00130636
12365	2541	-2.35	-0.00130688
12366	2541	-2.35	-0.00130665
12367	2542	-2.35	-0.00130706
12368	2542	-2.35	-0.00130794
12369	2542	-2.35	-0.00130867
12370	2542	-2.35	-0.00131186
12371	2542	-2.35	-0.00131244
12372	2543	-2.35	-0.00131222
12373	2543	-2.35	-0.00131299
12374	2543	-2.35	-0.0013132
12375	2543	-2.35	-0.00131442
12376	2543	-2.35	-0.00131483
12377	2544	-2.35	-0.00131564
12378	2544	-2.35	-0.00131628
12379	2544	-2.35	-0.0013181
12380	2544	-2.35	-0.00131869
12381	2545	-2.35	-0.00131887
12382	2545	-2.35	-0.00131822
12383	2545	-2.35	-0.00132124
12384	2545	-2.35	-0.00132245
12385	2545	-2.35	-0.0013221
12386	2546	-2.35	-0.00132144
12387	2546	-2.35	-0.00132248
12388	2546	-2.35	-0.00132279
12389	2546	-2.35	-0.00132309
12390	2546	-2.35	-0.00132314
12391	2547	-2.35	-0.00132285
12392	2547	-2.35	-0.0013222
12393	2547	-2.35	-0.00132369
12394	2547	-2.35	-0.00132348
12395	2547	-2.35	-0.00132315
12396	2548	-2.35	-0.00132348
12397	2548	-2.35	-0.00132532
12398	2548	-2.35	-0.00132493
12399	2548	-2.35	-0.0013264
12400	2548	-2.4	-0.00135522
12401	2549	-2.4	-0.00135635
12402	2549	-2.4	-0.00135603
12403	2549	-2.4	-0.00135627
12404	2549	-2.4	-0.00135695
12405	2549	-2.4	-0.00135774
12406	2550	-2.4	-0.00135727
12407	2550	-2.4	-0.00135929
12408	2550	-2.4	-0.00135985
12409	2550	-2.4	-0.00136008
12410	2551	-2.4	-0.0013605
12411	2551	-2.4	-0.0013605
12412	2551	-2.4	-0.00136095
12413	2551	-2.4	-0.00136122
12414	2551	-2.4	-0.00136154
12415	2552	-2.4	-0.00136189
12416	2552	-2.4	-0.00136201
12417	2552	-2.4	-0.00136243
12418	2552	-2.4	-0.00135997
12419	2552	-2.4	-0.00136124
12420	2553	-2.4	-0.00136156
12421	2553	-2.4	-0.00136323
12422	2553	-2.4	-0.00136221
12423	2553	-2.4	-0.00136297
12424	2553	-2.4	-0.00136251
12425	2554	-2.4	-0.00136377
12426	2554	-2.4	-0.00136377
12427	2554	-2.4	-0.00136327
12428	2554	-2.4	-0.00136411
12429	2554	-2.4	-0.0013643
12430	2555	-2.4	-0.00136428
12431	2555	-2.4	-0.00136523
12432	2555	-2.4	-0.00136557
12433	2555	-2.4	-0.00136523
12434	2555	-2.4	-0.00136463
12435	2556	-2.4	-0.00136546
12436	2556	-2.4	-0.00136563
12437	2556	-2.4	-0.00136408
12438	2556	-2.4	-0.0013644
12439	2556	-2.4	-0.00136484
12440	2557	-2.4	-0.00136479
12441	2557	-2.4	-0.00136548
12442	2557	-2.4	-0.00136587
12443	2557	-2.4	-0.00136514
12444	2558	-2.4	-0.00136484
12445	2558	-2.4	-0.00136507
12446	2558	-2.4	-0.00136587
12447	2558	-2.4	-0.00136546
12448	2558	-2.4	-0.00136541
12449	2559	-2.4	-0.00136575
12450	2559	-2.45	-0.00139547
12451	2559	-2.45	-0.00139543
12452	2559	-2.45	-0.00139588
12453	2559	-2.45	-0.001396
12454	2560	-2.45	-0.00139643
12455	2560	-2.45	-0.00139612
12456	2560	-2.45	-0.00139615
12457	2560	-2.45	-0.00139639
12458	2560	-2.45	-0.00139788
12459	2561	-2.45	-0.00139837
12460	2561	-2.45	-0.00139917
12461	2561	-2.45	-0.00139954
12462	2561	-2.45	-0.00140052
12463	2561	-2.45	-0.00140067
12464	2562	-2.45	-0.00140044
12465	2562	-2.45	-0.0014011
12466	2562	-2.45	-0.00140103
12467	2562	-2.45	-0.00140143
12468	2562	-2.45	-0.00140137
12469	2563	-2.45	-0.00140214
12470	2563	-2.45	-0.00140214
12471	2563	-2.45	-0.00140257
12472	2563	-2.45	-0.00140231
12473	2563	-2.45	-0.00140229
12474	2564	-2.45	-0.00140182
12475	2564	-2.45	-0.00140152
12476	2564	-2.45	-0.00140149
12477	2564	-2.45	-0.00140168
12478	2564	-2.45	-0.0014017
12479	2565	-2.45	-0.00140127
12480	2565	-2.45	-0.00140201
12481	2565	-2.45	-0.00140186
12482	2565	-2.45	-0.00140257
12483	2566	-2.45	-0.00140209
12484	2566	-2.45	-0.00140355
12485	2566	-2.45	-0.00140565
12486	2566	-2.45	-0.00140624
12487	2566	-2.45	-0.00140574
12488	2567	-2.45	-0.00140742
12489	2567	-2.45	-0.00140775
12490	2567	-2.45	-0.00140721
12491	2567	-2.45	-0.00140637
12492	2567	-2.45	-0.00140696
12493	2568	-2.45	-0.00140818
12494	2568	-2.45	-0.00140806
12495	2568	-2.45	-0.00140738
12496	2568	-2.45	-0.0014074
12497	2568	-2.45	-0.00140825
12498	2569	-2.45	-0.0014078
12499	2569	-2.45	-0.00140759
12500	2569	-2.5	-0.00144039
12501	2569	-2.5	-0.00144095
12502	2569	-2.5	-0.00144004
12503	2570	-2.5	-0.0014414
12504	2570	-2.5	-0.00144086
12505	2570	-2.5	-0.00144136
12506	2570	-2.5	-0.0014414
12507	2570	-2.5	-0.00144156
12508	2571	-2.5	-0.00144151
12509	2571	-2.5	-0.00144057
12510	2571	-2.5	-0.00144067
12511	2571	-2.5	-0.00143977
12512	2572	-2.5	-0.00144064
12513	2572	-2.5	-0.00144107
12514	2572	-2.5	-0.00144173
12515	2572	-2.5	-0.00144169
12516	2572	-2.5	-0.00144207
12517	2573	-2.5	-0.00144118
12518	2573	-2.5	-0.00144143
12519	2573	-2.5	-0.00144144
12520	2573	-2.5	-0.00144136
12521	2573	-2.5	-0.00144148
12522	2574	-2.5	-0.00144179
12523	2574	-2.5	-0.00144159
12524	2574	-2.5	-0.00144248
12525	2574	-2.5	-0.00144258
12526	2574	-2.5	-0.00144237
12527	2575	-2.5	-0.00144145
12528	2575	-2.5	-0.00144102
12529	2575	-2.5	-0.00144184
12530	2575	-2.5	-0.00144144
12531	2575	-2.5	-0.00144148
12532	2576	-2.5	-0.00144197
12533	2576	-2.5	-0.00144177
12534	2576	-2.5	-0.00144238
12535	2576	-2.5	-0.00144206
12536	2577	-2.5	-0.00144305
12537	2577	-2.5	-0.001443
12538	2577	-2.5	-0.00144318
12539	2577	-2.5	-0.00144342
12540	2577	-2.5	-0.00144316
12541	2578	-2.5	-0.0014426
12542	2578	-2.5	-0.00144218
12543	2578	-2.5	-0.00144208
12544	2578	-2.5	-0.00144259
12545	2578	-2.5	-0.00144482
12546	2579	-2.5	-0.00144341
12547	2579	-2.5	-0.00144338
12548	2579	-2.5	-0.00144273
12549	2579	-2.5	-0.00144294
12550	2579	-2.55	-0.00147372
12551	2580	-2.55	-0.00147343
12552	2580	-2.55	-0.00147338
12553	2580	-2.55	-0.00147408
12554	2580	-2.55	-0.0014738
12555	2580	-2.55	-0.00147424
12556	2581	-2.55	-0.00147442
12557	2581	-2.55	-0.00147404
12558	2581	-2.55	-0.00147406
12559	2581	-2.55	-0.0014744
12560	2581	-2.55	-0.00147448
12561	2582	-2.55	-0.00147485
12562	2582	-2.55	-0.00147473
12563	2582	-2.55	-0.00147506
12564	2582	-2.55	-0.00147487
12565	2582	-2.55	-0.00147494
12566	2583	-2.55	-0.00147523
12567	2583	-2.55	-0.00147573
12568	2583	-2.55	-0.00147552
12569	2583	-2.55	-0.00147547
12570	2583	-2.55	-0.00147598
12571	2584	-2.55	-0.00147558
12572	2584	-2.55	-0.00147531
12573	2584	-2.55	-0.0014761
12574	2584	-2.55	-0.00147617
12575	2584	-2.55	-0.0014761
12576	2585	-2.55	-0.00147601
12577	2585	-2.55	-0.001476
12578	2585	-2.55	-0.00147613
12579	2585	-2.55	-0.00147529
12580	2585	-2.55	-0.00147551
12581	2586	-2.55	-0.00147551
12582	2586	-2.55	-0.00147759
12583	2586	-2.55	-0.00147787
12584	2586	-2.55	-0.00147756
12585	2587	-2.55	-0.00147855
12586	2587	-2.55	-0.00147765
12587	2587	-2.55	-0.00147849
12588	2587	-2.55	-0.00147969
12589	2587	-2.55	-0.00147915
12590	2588	-2.55	-0.00147821
12591	2588	-2.55	-0.00147996
12592	2588	-2.55	-0.00147976
12593	2588	-2.55	-0.0014793
12594	2588	-2.55	-0.00147989
12595	2589	-2.55	-0.0014805
12596	2589	-2.55	-0.00148029
12597	2589	-2.55	-0.00148044
12598	2589	-2.55	-0.00148109
12599	2589	-2.55	-0.00148144
12600	2590	-2.6	-0.0015115
12601	2590	-2.6	-0.00151153
12602	2590	-2.6	-0.00151086
