No	Time[sec]	VOLT[V]	CURR[A]
7927	1635	-4.15	-0.00286486
7928	1635	-4.15	-0.00286426
7929	1635	-4.15	-0.00286273
7930	1636	-4.15	-0.00286242
7931	1636	-4.15	-0.00286183
7932	1636	-4.15	-0.00286029
7933	1636	-4.15	-0.00285796
7934	1636	-4.15	-0.00285703
7935	1637	-4.15	-0.0028547
7936	1637	-4.15	-0.00285428
7937	1637	-4.15	-0.00285252
7938	1637	-4.15	-0.00285078
7939	1637	-4.15	-0.00284923
7940	1638	-4.15	-0.00284819
7941	1638	-4.15	-0.00284619
7942	1638	-4.15	-0.00284395
7943	1638	-4.15	-0.00284277
7944	1638	-4.15	-0.00283965
7945	1639	-4.15	-0.00283942
7946	1639	-4.15	-0.00283692
7947	1639	-4.15	-0.00283391
7948	1639	-4.15	-0.00283158
7949	1639	-4.15	-0.00283127
7950	1640	-4.1	-0.00279299
7951	1640	-4.1	-0.00278968
7952	1640	-4.1	-0.00278704
7953	1640	-4.1	-0.00278774
7954	1640	-4.1	-0.00278258
7955	1641	-4.1	-0.00277657
7956	1641	-4.1	-0.00277305
7957	1641	-4.1	-0.00277069
7958	1641	-4.1	-0.0027673
7959	1642	-4.1	-0.00277336
7960	1642	-4.1	-0.00276859
7961	1642	-4.1	-0.00277201
7962	1642	-4.1	-0.00277258
7963	1642	-4.1	-0.00277239
7964	1643	-4.1	-0.0027698
7965	1643	-4.1	-0.00276674
7966	1643	-4.1	-0.0027743
7967	1643	-4.1	-0.00278252
7968	1643	-4.1	-0.0027843
7969	1644	-4.1	-0.0027856
7970	1644	-4.1	-0.00278445
7971	1644	-4.1	-0.00279115
7972	1644	-4.1	-0.00279405
7973	1644	-4.1	-0.00279505
7974	1645	-4.1	-0.00279901
7975	1645	-4.05	-0.00276569
7976	1645	-4.05	-0.00276998
7977	1645	-4.05	-0.00277095
7978	1645	-4.05	-0.00277337
7979	1646	-4.05	-0.00277427
7980	1646	-4.05	-0.00277582
7981	1646	-4.05	-0.00277562
7982	1646	-4.05	-0.00277579
7983	1646	-4.05	-0.00277845
7984	1647	-4.05	-0.00277936
7985	1647	-4.05	-0.0027795
7986	1647	-4.05	-0.00278065
7987	1647	-4.05	-0.00278223
7988	1647	-4.05	-0.0027821
7989	1648	-4.05	-0.00278397
7990	1648	-4.05	-0.00278343
7991	1648	-4.05	-0.00278465
7992	1648	-4.05	-0.00278191
7993	1649	-4.05	-0.00278453
7994	1649	-4.05	-0.00278661
7995	1649	-4.05	-0.00278642
7996	1649	-4.05	-0.00278669
7997	1649	-4.05	-0.00278751
7998	1650	-4.05	-0.00279138
7999	1650	-4.05	-0.00279479
8000	1650	-4	-0.00275871
8001	1650	-4	-0.00275908
8002	1650	-4	-0.00276077
8003	1651	-4	-0.00275971
8004	1651	-4	-0.00275998
8005	1651	-4	-0.00276024
8006	1651	-4	-0.00275983
8007	1651	-4	-0.00275976
8008	1652	-4	-0.0027602
8009	1652	-4	-0.00276074
8010	1652	-4	-0.00276161
8011	1652	-4	-0.00276241
8012	1652	-4	-0.00276123
8013	1653	-4	-0.00276182
8014	1653	-4	-0.00276148
8015	1653	-4	-0.00276105
8016	1653	-4	-0.00276134
8017	1653	-4	-0.00276013
8018	1654	-4	-0.00276078
8019	1654	-4	-0.00276029
8020	1654	-4	-0.002761
8021	1654	-4	-0.00276136
8022	1654	-4	-0.002761
8023	1655	-4	-0.00276133
8024	1655	-4	-0.00276063
8025	1655	-3.95	-0.00272398
8026	1655	-3.95	-0.00272508
8027	1655	-3.95	-0.00272649
8028	1656	-3.95	-0.00272879
8029	1656	-3.95	-0.0027304
8030	1656	-3.95	-0.00273176
8031	1656	-3.95	-0.00273252
8032	1657	-3.95	-0.00273355
8033	1657	-3.95	-0.00273266
8034	1657	-3.95	-0.00273565
8035	1657	-3.95	-0.0027358
8036	1657	-3.95	-0.00273655
8037	1658	-3.95	-0.00273707
8038	1658	-3.95	-0.00273752
8039	1658	-3.95	-0.0027375
8040	1658	-3.95	-0.00273833
8041	1658	-3.95	-0.00273968
8042	1659	-3.95	-0.00273997
8043	1659	-3.95	-0.00273788
8044	1659	-3.95	-0.00273714
8045	1659	-3.95	-0.00273676
8046	1659	-3.95	-0.00273796
8047	1660	-3.95	-0.00273878
8048	1660	-3.95	-0.00273874
8049	1660	-3.95	-0.00274048
8050	1660	-3.9	-0.00270434
8051	1660	-3.9	-0.00270478
8052	1661	-3.9	-0.00270825
8053	1661	-3.9	-0.0027087
8054	1661	-3.9	-0.00270911
8055	1661	-3.9	-0.00270958
8056	1661	-3.9	-0.00271042
8057	1662	-3.9	-0.00271082
8058	1662	-3.9	-0.00271103
8059	1662	-3.9	-0.00271192
8060	1662	-3.9	-0.00271159
8061	1662	-3.9	-0.00271214
8062	1663	-3.9	-0.00271275
8063	1663	-3.9	-0.00271194
8064	1663	-3.9	-0.00271208
8065	1663	-3.9	-0.00271173
8066	1664	-3.9	-0.00271215
8067	1664	-3.9	-0.00271204
8068	1664	-3.9	-0.00271222
8069	1664	-3.9	-0.00271193
8070	1664	-3.9	-0.00271227
8071	1665	-3.9	-0.00271189
8072	1665	-3.9	-0.00271256
8073	1665	-3.9	-0.00271298
8074	1665	-3.9	-0.00271262
8075	1665	-3.85	-0.00267402
8076	1666	-3.85	-0.00267414
8077	1666	-3.85	-0.00267462
8078	1666	-3.85	-0.00267546
8079	1666	-3.85	-0.00267512
8080	1666	-3.85	-0.0026758
8081	1667	-3.85	-0.00267632
8082	1667	-3.85	-0.00267704
8083	1667	-3.85	-0.00267756
8084	1667	-3.85	-0.00267867
8085	1667	-3.85	-0.00267623
8086	1668	-3.85	-0.00267663
8087	1668	-3.85	-0.00267667
8088	1668	-3.85	-0.00267705
8089	1668	-3.85	-0.0026782
8090	1668	-3.85	-0.00267851
8091	1669	-3.85	-0.00267969
8092	1669	-3.85	-0.00268058
8093	1669	-3.85	-0.00268056
8094	1669	-3.85	-0.00267956
8095	1670	-3.85	-0.00267959
8096	1670	-3.85	-0.00268001
8097	1670	-3.85	-0.00267969
8098	1670	-3.85	-0.00267968
8099	1670	-3.85	-0.00268061
8100	1671	-3.8	-0.00264385
8101	1671	-3.8	-0.00264464
8102	1671	-3.8	-0.00264456
8103	1671	-3.8	-0.00264478
8104	1671	-3.8	-0.00264446
8105	1672	-3.8	-0.00264448
8106	1672	-3.8	-0.00264392
8107	1672	-3.8	-0.00264359
8108	1672	-3.8	-0.00264384
8109	1672	-3.8	-0.00264397
8110	1673	-3.8	-0.00264182
8111	1673	-3.8	-0.00264376
8112	1673	-3.8	-0.00264339
8113	1673	-3.8	-0.00264449
8114	1673	-3.8	-0.00264513
8115	1674	-3.8	-0.00264468
8116	1674	-3.8	-0.00264504
8117	1674	-3.8	-0.00264509
8118	1674	-3.8	-0.00264493
8119	1674	-3.8	-0.00264504
8120	1675	-3.8	-0.00264478
8121	1675	-3.8	-0.00264594
8122	1675	-3.8	-0.00264548
8123	1675	-3.8	-0.00264556
8124	1675	-3.8	-0.00264288
8125	1676	-3.75	-0.00261102
8126	1676	-3.75	-0.0026105
8127	1676	-3.75	-0.00261026
8128	1676	-3.75	-0.0026106
8129	1676	-3.75	-0.00261074
8130	1677	-3.75	-0.00261073
8131	1677	-3.75	-0.00261048
8132	1677	-3.75	-0.00261094
8133	1677	-3.75	-0.00261051
8134	1678	-3.75	-0.00261065
8135	1678	-3.75	-0.00261075
8136	1678	-3.75	-0.00261065
8137	1678	-3.75	-0.00261037
8138	1678	-3.75	-0.00261079
8139	1679	-3.75	-0.00261093
8140	1679	-3.75	-0.00261028
8141	1679	-3.75	-0.00261031
8142	1679	-3.75	-0.00261005
8143	1679	-3.75	-0.00261066
8144	1680	-3.75	-0.00261014
8145	1680	-3.75	-0.00261007
8146	1680	-3.75	-0.00260898
8147	1680	-3.75	-0.00260952
8148	1680	-3.75	-0.00260958
8149	1681	-3.75	-0.00260952
8150	1681	-3.7	-0.00257339
8151	1681	-3.7	-0.00257259
8152	1681	-3.7	-0.00257229
8153	1681	-3.7	-0.0025716
8154	1682	-3.7	-0.00257141
8155	1682	-3.7	-0.00257125
8156	1682	-3.7	-0.00257031
8157	1682	-3.7	-0.00257073
8158	1682	-3.7	-0.00257112
8159	1683	-3.7	-0.00257091
8160	1683	-3.7	-0.00257034
8161	1683	-3.7	-0.00257005
8162	1683	-3.7	-0.00256945
8163	1684	-3.7	-0.00257055
8164	1684	-3.7	-0.00256944
8165	1684	-3.7	-0.00257062
8166	1684	-3.7	-0.00257059
8167	1684	-3.7	-0.00257012
8168	1685	-3.7	-0.00257054
8169	1685	-3.7	-0.00257026
8170	1685	-3.7	-0.00256961
8171	1685	-3.7	-0.00257015
8172	1685	-3.7	-0.00257003
8173	1686	-3.7	-0.00257031
8174	1686	-3.7	-0.00257011
8175	1686	-3.65	-0.00253366
8176	1686	-3.65	-0.00253294
8177	1686	-3.65	-0.00253296
8178	1687	-3.65	-0.00253249
8179	1687	-3.65	-0.00253188
8180	1687	-3.65	-0.00253128
8181	1687	-3.65	-0.00253145
8182	1687	-3.65	-0.00253051
8183	1688	-3.65	-0.00253046
8184	1688	-3.65	-0.00253008
8185	1688	-3.65	-0.00252981
8186	1688	-3.65	-0.00252967
8187	1689	-3.65	-0.00252973
8188	1689	-3.65	-0.00252982
8189	1689	-3.65	-0.00252972
8190	1689	-3.65	-0.00252958
8191	1689	-3.65	-0.00252969
8192	1690	-3.65	-0.00252934
8193	1690	-3.65	-0.00252902
8194	1690	-3.65	-0.00252904
8195	1690	-3.65	-0.00252887
8196	1690	-3.65	-0.00252866
8197	1691	-3.65	-0.00252869
8198	1691	-3.65	-0.00252801
8199	1691	-3.65	-0.00252739
8200	1691	-3.6	-0.00249103
8201	1691	-3.6	-0.0024903
8202	1692	-3.6	-0.00249035
8203	1692	-3.6	-0.00249014
8204	1692	-3.6	-0.00249019
8205	1692	-3.6	-0.00249072
8206	1692	-3.6	-0.0024877
8207	1693	-3.6	-0.00248791
8208	1693	-3.6	-0.00249073
8209	1693	-3.6	-0.00248996
8210	1693	-3.6	-0.00249011
8211	1693	-3.6	-0.00249022
8212	1694	-3.6	-0.00248936
8213	1694	-3.6	-0.00248795
8214	1694	-3.6	-0.0024885
8215	1694	-3.6	-0.00248745
8216	1694	-3.6	-0.00248921
8217	1695	-3.6	-0.00248985
8218	1695	-3.6	-0.00249028
8219	1695	-3.6	-0.0024893
8220	1695	-3.6	-0.0024887
8221	1696	-3.6	-0.00248923
8222	1696	-3.6	-0.00248962
8223	1696	-3.6	-0.00249006
8224	1696	-3.6	-0.00248969
8225	1696	-3.55	-0.00245337
8226	1697	-3.55	-0.00245242
8227	1697	-3.55	-0.00245035
8228	1697	-3.55	-0.00245018
8229	1697	-3.55	-0.00245071
8230	1697	-3.55	-0.00244997
8231	1698	-3.55	-0.00245054
8232	1698	-3.55	-0.00244981
8233	1698	-3.55	-0.00244995
8234	1698	-3.55	-0.0024504
8235	1698	-3.55	-0.00244966
8236	1699	-3.55	-0.00244879
8237	1699	-3.55	-0.00244773
8238	1699	-3.55	-0.00244883
8239	1699	-3.55	-0.0024473
8240	1699	-3.55	-0.00244697
8241	1700	-3.55	-0.0024463
8242	1700	-3.55	-0.00244645
8243	1700	-3.55	-0.00244602
8244	1700	-3.55	-0.00244615
8245	1700	-3.55	-0.00244592
8246	1701	-3.55	-0.00244551
8247	1701	-3.55	-0.00244537
8248	1701	-3.55	-0.00244466
8249	1701	-3.55	-0.0024434
8250	1701	-3.5	-0.00240439
8251	1702	-3.5	-0.0024045
8252	1702	-3.5	-0.00240393
8253	1702	-3.5	-0.00240419
8254	1702	-3.5	-0.00240398
8255	1703	-3.5	-0.0024017
8256	1703	-3.5	-0.00240003
8257	1703	-3.5	-0.00239999
8258	1703	-3.5	-0.00240277
8259	1703	-3.5	-0.0024028
8260	1704	-3.5	-0.00240033
8261	1704	-3.5	-0.00239541
8262	1704	-3.5	-0.0023984
8263	1704	-3.5	-0.00239854
8264	1704	-3.5	-0.00239794
8265	1705	-3.5	-0.00240119
8266	1705	-3.5	-0.00240422
8267	1705	-3.5	-0.00240348
8268	1705	-3.5	-0.00240596
8269	1705	-3.5	-0.00240337
8270	1706	-3.5	-0.00240123
8271	1706	-3.5	-0.00240175
8272	1706	-3.5	-0.0024054
8273	1706	-3.5	-0.00240537
8274	1706	-3.5	-0.002405
8275	1707	-3.45	-0.00236818
8276	1707	-3.45	-0.0023686
8277	1707	-3.45	-0.00236775
8278	1707	-3.45	-0.00236748
8279	1708	-3.45	-0.00236854
8280	1708	-3.45	-0.0023687
8281	1708	-3.45	-0.00236463
8282	1708	-3.45	-0.00236688
8283	1708	-3.45	-0.00235844
8284	1709	-3.45	-0.00235855
8285	1709	-3.45	-0.00235792
8286	1709	-3.45	-0.00235746
8287	1709	-3.45	-0.0023684
8288	1709	-3.45	-0.00236992
8289	1710	-3.45	-0.00236929
8290	1710	-3.45	-0.0023694
8291	1710	-3.45	-0.00236788
8292	1710	-3.45	-0.00236762
8293	1710	-3.45	-0.00236759
8294	1711	-3.45	-0.00236687
8295	1711	-3.45	-0.00236673
8296	1711	-3.45	-0.00236665
8297	1711	-3.45	-0.00236626
8298	1711	-3.45	-0.00236624
8299	1712	-3.45	-0.00236585
8300	1712	-3.4	-0.00232969
8301	1712	-3.4	-0.0023293
8302	1712	-3.4	-0.00233064
8303	1712	-3.4	-0.00233116
8304	1713	-3.4	-0.00233091
8305	1713	-3.4	-0.00233106
8306	1713	-3.4	-0.00233042
8307	1713	-3.4	-0.00233105
8308	1714	-3.4	-0.00233021
8309	1714	-3.4	-0.00233099
8310	1714	-3.4	-0.00233076
8311	1714	-3.4	-0.00233028
8312	1714	-3.4	-0.0023311
8313	1715	-3.4	-0.00233104
8314	1715	-3.4	-0.00233103
8315	1715	-3.4	-0.00233057
8316	1715	-3.4	-0.00233096
8317	1715	-3.4	-0.00233067
8318	1716	-3.4	-0.00233052
8319	1716	-3.4	-0.00233098
8320	1716	-3.4	-0.00233104
8321	1716	-3.4	-0.00233124
8322	1716	-3.4	-0.00233128
8323	1717	-3.4	-0.00233111
8324	1717	-3.4	-0.00233097
8325	1717	-3.35	-0.00229436
8326	1717	-3.35	-0.0022948
8327	1717	-3.35	-0.00229438
8328	1718	-3.35	-0.00229396
8329	1718	-3.35	-0.00229496
8330	1718	-3.35	-0.00229438
8331	1718	-3.35	-0.00229363
8332	1718	-3.35	-0.00229407
8333	1719	-3.35	-0.00229405
8334	1719	-3.35	-0.00229362
8335	1719	-3.35	-0.00229302
8336	1719	-3.35	-0.00229305
8337	1720	-3.35	-0.00229292
8338	1720	-3.35	-0.00229288
8339	1720	-3.35	-0.00229306
8340	1720	-3.35	-0.00229233
8341	1720	-3.35	-0.00229201
8342	1721	-3.35	-0.00229199
8343	1721	-3.35	-0.00229348
8344	1721	-3.35	-0.00229278
8345	1721	-3.35	-0.00229304
8346	1721	-3.35	-0.00229283
8347	1722	-3.35	-0.00229302
8348	1722	-3.35	-0.00229213
8349	1722	-3.35	-0.00229174
8350	1722	-3.3	-0.00225529
8351	1722	-3.3	-0.0022554
8352	1723	-3.3	-0.00225521
8353	1723	-3.3	-0.00225555
8354	1723	-3.3	-0.00225567
8355	1723	-3.3	-0.00225607
8356	1723	-3.3	-0.00225579
8357	1724	-3.3	-0.00225524
8358	1724	-3.3	-0.00225551
8359	1724	-3.3	-0.00225473
8360	1724	-3.3	-0.00225357
8361	1725	-3.3	-0.00225338
8362	1725	-3.3	-0.00225301
8363	1725	-3.3	-0.00225236
8364	1725	-3.3	-0.00225237
8365	1725	-3.3	-0.0022516
8366	1726	-3.3	-0.00225146
8367	1726	-3.3	-0.00225189
8368	1726	-3.3	-0.0022508
8369	1726	-3.3	-0.0022511
8370	1726	-3.3	-0.00225063
8371	1727	-3.3	-0.00225082
8372	1727	-3.3	-0.00225024
8373	1727	-3.3	-0.00225012
8374	1727	-3.3	-0.00225017
8375	1727	-3.25	-0.0022135
8376	1728	-3.25	-0.00221269
8377	1728	-3.25	-0.00221129
8378	1728	-3.25	-0.0022112
8379	1728	-3.25	-0.00221018
8380	1728	-3.25	-0.00220981
8381	1729	-3.25	-0.00220989
8382	1729	-3.25	-0.00220929
8383	1729	-3.25	-0.00220811
8384	1729	-3.25	-0.00220853
8385	1729	-3.25	-0.00220868
8386	1730	-3.25	-0.00220818
8387	1730	-3.25	-0.00219582
8388	1730	-3.25	-0.00219459
8389	1730	-3.25	-0.00219264
8390	1730	-3.25	-0.00219229
8391	1731	-3.25	-0.00219151
8392	1731	-3.25	-0.0021912
8393	1731	-3.25	-0.00219025
8394	1731	-3.25	-0.00219052
8395	1732	-3.25	-0.00219082
8396	1732	-3.25	-0.00219124
8397	1732	-3.25	-0.00219056
8398	1732	-3.25	-0.00219071
8399	1732	-3.25	-0.00218988
8400	1733	-3.2	-0.00215421
8401	1733	-3.2	-0.00215292
8402	1733	-3.2	-0.00215319
8403	1733	-3.2	-0.00215095
8404	1733	-3.2	-0.00214966
8405	1734	-3.2	-0.00214956
8406	1734	-3.2	-0.00215034
8407	1734	-3.2	-0.00214928
8408	1734	-3.2	-0.0021497
8409	1734	-3.2	-0.00214973
8410	1735	-3.2	-0.00214802
8411	1735	-3.2	-0.00214982
8412	1735	-3.2	-0.00214823
8413	1735	-3.2	-0.0021486
8414	1735	-3.2	-0.00214905
8415	1736	-3.2	-0.00214913
8416	1736	-3.2	-0.00214723
8417	1736	-3.2	-0.00214824
8418	1736	-3.2	-0.00214827
8419	1737	-3.2	-0.00214938
8420	1737	-3.2	-0.00214949
8421	1737	-3.2	-0.00214857
8422	1737	-3.2	-0.00214838
8423	1737	-3.2	-0.00214841
8424	1738	-3.2	-0.00214739
8425	1738	-3.15	-0.00210905
8426	1738	-3.15	-0.00210871
8427	1738	-3.15	-0.00210787
8428	1738	-3.15	-0.00210814
8429	1739	-3.15	-0.00210717
8430	1739	-3.15	-0.00210762
8431	1739	-3.15	-0.00210797
8432	1739	-3.15	-0.00210641
8433	1739	-3.15	-0.00210623
8434	1740	-3.15	-0.00210385
8435	1740	-3.15	-0.0021038
8436	1740	-3.15	-0.00210273
8437	1740	-3.15	-0.00210182
8438	1740	-3.15	-0.00209921
8439	1741	-3.15	-0.00209725
8440	1741	-3.15	-0.00209585
8441	1741	-3.15	-0.00209558
8442	1741	-3.15	-0.00209537
8443	1741	-3.15	-0.00209461
8444	1742	-3.15	-0.00209581
8445	1742	-3.15	-0.00209359
8446	1742	-3.15	-0.00209114
8447	1742	-3.15	-0.00209045
8448	1742	-3.15	-0.0020896
8449	1743	-3.15	-0.00208955
8450	1743	-3.1	-0.00205242
8451	1743	-3.1	-0.00205195
8452	1743	-3.1	-0.00205156
8453	1744	-3.1	-0.00205058
8454	1744	-3.1	-0.00205001
8455	1744	-3.1	-0.00205108
8456	1744	-3.1	-0.00205342
8457	1744	-3.1	-0.00205347
8458	1745	-3.1	-0.00205318
8459	1745	-3.1	-0.00205312
8460	1745	-3.1	-0.00205275
8461	1745	-3.1	-0.00205383
8462	1745	-3.1	-0.00205339
8463	1746	-3.1	-0.00205257
8464	1746	-3.1	-0.0020525
8465	1746	-3.1	-0.00205038
8466	1746	-3.1	-0.00205008
8467	1746	-3.1	-0.00204922
8468	1747	-3.1	-0.00204979
8469	1747	-3.1	-0.00205139
8470	1747	-3.1	-0.00204872
8471	1747	-3.1	-0.00205054
8472	1747	-3.1	-0.0020517
8473	1748	-3.1	-0.00205184
8474	1748	-3.1	-0.00205146
8475	1748	-3.05	-0.00201626
8476	1748	-3.05	-0.00201632
8477	1748	-3.05	-0.00201588
8478	1749	-3.05	-0.00201437
8479	1749	-3.05	-0.00201422
8480	1749	-3.05	-0.00201447
8481	1749	-3.05	-0.00201317
8482	1749	-3.05	-0.00201102
8483	1750	-3.05	-0.00200987
8484	1750	-3.05	-0.00201168
8485	1750	-3.05	-0.00201146
8486	1750	-3.05	-0.00201001
8487	1751	-3.05	-0.00200941
8488	1751	-3.05	-0.00200931
8489	1751	-3.05	-0.00200742
8490	1751	-3.05	-0.00200846
8491	1751	-3.05	-0.00200834
8492	1752	-3.05	-0.002009
8493	1752	-3.05	-0.00200833
8494	1752	-3.05	-0.00200783
8495	1752	-3.05	-0.00200626
8496	1752	-3.05	-0.00200772
8497	1753	-3.05	-0.00200813
8498	1753	-3.05	-0.00200838
8499	1753	-3.05	-0.00200919
8500	1753	-3	-0.00197235
8501	1753	-3	-0.00197217
8502	1754	-3	-0.00196986
8503	1754	-3	-0.00196891
8504	1754	-3	-0.00196892
8505	1754	-3	-0.00196836
8506	1754	-3	-0.00197051
8507	1755	-3	-0.00197673
8508	1755	-3	-0.00198057
8509	1755	-3	-0.00198195
8510	1755	-3	-0.00198355
8511	1755	-3	-0.00198485
8512	1756	-3	-0.00198542
8513	1756	-3	-0.00198517
8514	1756	-3	-0.00198838
8515	1756	-3	-0.0019895
8516	1756	-3	-0.00199027
8517	1757	-3	-0.00199093
8518	1757	-3	-0.00199129
8519	1757	-3	-0.00199265
8520	1757	-3	-0.00199459
8521	1757	-3	-0.00199784
8522	1758	-3	-0.00199919
8523	1758	-3	-0.00200113
8524	1758	-3	-0.00200246
8525	1758	-2.95	-0.00196897
8526	1758	-2.95	-0.00197007
8527	1759	-2.95	-0.00197083
8528	1759	-2.95	-0.00197071
8529	1759	-2.95	-0.00197173
8530	1759	-2.95	-0.00197287
8531	1759	-2.95	-0.00197283
8532	1760	-2.95	-0.00197385
8533	1760	-2.95	-0.00197355
8534	1760	-2.95	-0.00197472
8535	1760	-2.95	-0.00197601
8536	1761	-2.95	-0.00197608
8537	1761	-2.95	-0.00197717
8538	1761	-2.95	-0.00197736
8539	1761	-2.95	-0.00197881
8540	1761	-2.95	-0.00197943
8541	1762	-2.95	-0.00198
8542	1762	-2.95	-0.00198051
8543	1762	-2.95	-0.00198097
8544	1762	-2.95	-0.00198163
8545	1762	-2.95	-0.00198224
8546	1763	-2.95	-0.0019831
8547	1763	-2.95	-0.00198372
8548	1763	-2.95	-0.00198461
8549	1763	-2.95	-0.00198567
8550	1763	-2.9	-0.00195089
8551	1764	-2.9	-0.00195065
8552	1764	-2.9	-0.0019514
8553	1764	-2.9	-0.00195167
8554	1764	-2.9	-0.00195149
8555	1764	-2.9	-0.00195182
8556	1765	-2.9	-0.00195198
8557	1765	-2.9	-0.00195176
8558	1765	-2.9	-0.00195197
8559	1765	-2.9	-0.00195282
8560	1765	-2.9	-0.00195292
8561	1766	-2.9	-0.00195323
8562	1766	-2.9	-0.00195386
8563	1766	-2.9	-0.00195382
8564	1766	-2.9	-0.00195428
8565	1767	-2.9	-0.00195463
8566	1767	-2.9	-0.00195497
8567	1767	-2.9	-0.0019552
8568	1767	-2.9	-0.00195486
8569	1767	-2.9	-0.00195524
8570	1768	-2.9	-0.00195584
8571	1768	-2.9	-0.00195612
8572	1768	-2.9	-0.00195615
8573	1768	-2.9	-0.00195642
8574	1768	-2.9	-0.00195649
8575	1769	-2.85	-0.00192101
8576	1769	-2.85	-0.00192104
8577	1769	-2.85	-0.0019213
8578	1769	-2.85	-0.00192095
8579	1769	-2.85	-0.00192067
8580	1770	-2.85	-0.0019206
8581	1770	-2.85	-0.00192103
8582	1770	-2.85	-0.00192095
8583	1770	-2.85	-0.00192098
8584	1770	-2.85	-0.00192127
8585	1771	-2.85	-0.00192069
8586	1771	-2.85	-0.00192086
8587	1771	-2.85	-0.00192075
8588	1771	-2.85	-0.00192176
8589	1771	-2.85	-0.00192206
8590	1772	-2.85	-0.00192214
8591	1772	-2.85	-0.00192228
8592	1772	-2.85	-0.00192147
8593	1772	-2.85	-0.00192148
8594	1772	-2.85	-0.00192144
8595	1773	-2.85	-0.00192146
8596	1773	-2.85	-0.00192126
8597	1773	-2.85	-0.00192109
8598	1773	-2.85	-0.00192117
8599	1774	-2.85	-0.00192246
8600	1774	-2.8	-0.00188414
8601	1774	-2.8	-0.00188437
8602	1774	-2.8	-0.00188462
8603	1774	-2.8	-0.00188442
8604	1775	-2.8	-0.00188441
8605	1775	-2.8	-0.00188436
8606	1775	-2.8	-0.00188448
8607	1775	-2.8	-0.00188474
8608	1775	-2.8	-0.00188491
8609	1776	-2.8	-0.0018851
8610	1776	-2.8	-0.00188487
8611	1776	-2.8	-0.00188523
8612	1776	-2.8	-0.00188545
8613	1776	-2.8	-0.00188464
8614	1777	-2.8	-0.00188455
8615	1777	-2.8	-0.00188467
8616	1777	-2.8	-0.00188508
8617	1777	-2.8	-0.00188509
8618	1777	-2.8	-0.00188493
8619	1778	-2.8	-0.0018851
8620	1778	-2.8	-0.00188502
8621	1778	-2.8	-0.00188448
8622	1778	-2.8	-0.00188479
8623	1778	-2.8	-0.00188492
8624	1779	-2.8	-0.0018846
8625	1779	-2.75	-0.00184904
8626	1779	-2.75	-0.00184847
8627	1779	-2.75	-0.00184837
8628	1779	-2.75	-0.00184836
8629	1780	-2.75	-0.00184885
8630	1780	-2.75	-0.00184823
8631	1780	-2.75	-0.00184805
8632	1780	-2.75	-0.00184846
8633	1781	-2.75	-0.0018488
8634	1781	-2.75	-0.00184865
8635	1781	-2.75	-0.0018482
8636	1781	-2.75	-0.00184862
8637	1781	-2.75	-0.0018486
8638	1782	-2.75	-0.00184831
8639	1782	-2.75	-0.00184881
8640	1782	-2.75	-0.00184915
8641	1782	-2.75	-0.00184869
8642	1782	-2.75	-0.00184892
8643	1783	-2.75	-0.00184896
8644	1783	-2.75	-0.00184877
8645	1783	-2.75	-0.00184897
8646	1783	-2.75	-0.00184865
8647	1783	-2.75	-0.0018486
8648	1784	-2.75	-0.00184891
8649	1784	-2.75	-0.00184883
8650	1784	-2.7	-0.00181308
8651	1784	-2.7	-0.00181282
8652	1784	-2.7	-0.00181325
8653	1785	-2.7	-0.00181367
8654	1785	-2.7	-0.0018137
8655	1785	-2.7	-0.00181332
8656	1785	-2.7	-0.00181388
8657	1786	-2.7	-0.00181397
8658	1786	-2.7	-0.00181403
8659	1786	-2.7	-0.00181379
8660	1786	-2.7	-0.00181385
8661	1786	-2.7	-0.00181329
8662	1787	-2.7	-0.00181438
8663	1787	-2.7	-0.00181445
8664	1787	-2.7	-0.00181415
8665	1787	-2.7	-0.00181421
8666	1787	-2.7	-0.00181491
8667	1788	-2.7	-0.0018146
8668	1788	-2.7	-0.00181458
8669	1788	-2.7	-0.0018146
8670	1788	-2.7	-0.00181468
8671	1788	-2.7	-0.0018144
8672	1789	-2.7	-0.00181392
8673	1789	-2.7	-0.00181393
8674	1789	-2.7	-0.00181394
8675	1789	-2.65	-0.00177881
8676	1789	-2.65	-0.00177902
8677	1790	-2.65	-0.00177914
8678	1790	-2.65	-0.00177907
8679	1790	-2.65	-0.00177856
8680	1790	-2.65	-0.00177824
8681	1790	-2.65	-0.00177439
8682	1791	-2.65	-0.00177462
8683	1791	-2.65	-0.00177492
8684	1791	-2.65	-0.0017746
8685	1791	-2.65	-0.00177435
8686	1792	-2.65	-0.00177495
8687	1792	-2.65	-0.00177511
8688	1792	-2.65	-0.00177528
8689	1792	-2.65	-0.00177488
8690	1792	-2.65	-0.00177417
8691	1793	-2.65	-0.00177402
8692	1793	-2.65	-0.00177438
8693	1793	-2.65	-0.00177405
8694	1793	-2.65	-0.00177383
8695	1793	-2.65	-0.00177417
8696	1794	-2.65	-0.00177453
8697	1794	-2.65	-0.0017745
8698	1794	-2.65	-0.00177432
8699	1794	-2.65	-0.00177431
8700	1794	-2.6	-0.00173899
8701	1795	-2.6	-0.00173891
8702	1795	-2.6	-0.00173883
8703	1795	-2.6	-0.00173874
8704	1795	-2.6	-0.00173824
8705	1795	-2.6	-0.00173847
8706	1796	-2.6	-0.00173852
8707	1796	-2.6	-0.00173842
8708	1796	-2.6	-0.0017384
